count,date,title,description,org_link,link
78,2024-02-14 16:18:00,"수영구 장예찬, 동방오거리역 신설 등 3대 공약 발표",교통체증을 <b>감소</b>시키겠다&quot;고 밝혔다. 장 후보가 신설을 추진하는 동방오거리역은 민락골목시장과는 200m... 새로운 <b>일자리</b> 창출을 추진한다. 600명 규모의 수영고등학교 설립과 고품격 학군을 만들겠다는 안도 내놨다.... ,https://pk.newdaily.co.kr/site/data/html/2024/02/14/2024021400313.html,https://pk.newdaily.co.kr/site/data/html/2024/02/14/2024021400313.html
79,2024-02-14 16:16:00,"'영암 인구 희망 8대 프로젝트'로 정주인구 6만, 생활인구 30만 유치","청년인구 유출, 저출생·고령화, 인구 <b>감소</b>, 지역 소멸로 이어지는 악순환의 고리를 끊기 위해 영암군이 팔을... 구체적으로 영암군은 주민의 정주 여건을 개선하고, 지역 연계형 <b>일자리</b>를 창출해 정주인구 6만 명을... ",http://www.newsworker.co.kr/news/articleView.html?idxno=319170,http://www.newsworker.co.kr/news/articleView.html?idxno=319170
80,2024-02-14 16:16:00,"전남, 노인복지 예산 1조 6천억 다양한 시책 마련","노인<b>일자리</b>는 7000명이 늘어난 6만 4000명으로, 참여자 활동비도 공익활동형 월 2만원, 사회서비스형 월... 김영록 전남도지사는 &quot;세수 <b>감소</b>로 많은 어려움이 있었지만 어르신 복지를 위해 올해 예산 1000억원을 증액했다... ",https://www.newscj.com/news/articleView.html?idxno=3108837,https://www.newscj.com/news/articleView.html?idxno=3108837
81,2024-02-14 16:14:00,&quot;익산으로 이사 갈래요&quot; 명품 교육도시 조성 박차,"인구 <b>감소</b> 문제에 대응하기 위해 마련됐다. 학생 수가 60명 이하인 농어촌 초등·중학교가 사업 대상이다.... 대학은 지역 특화 분야의 인재 양성을 담당하고, 익산시는 양질의 관련 <b>일자리</b>와 정주 여건을 제공해 교육-취업... ",https://www.gukjenews.com/news/articleView.html?idxno=2921484,https://www.gukjenews.com/news/articleView.html?idxno=2921484
82,2024-02-14 15:52:00,"전남도, 노인복지 예산 1조6000억 편성…전년 대비 1000억 증액","노인<b>일자리</b>는 7000명이 늘어난 6만4000명으로, 참여자 활동비도 공익활동형 월 2만원, 사회서비스형 월... 김영록 전남도지사는 &quot;세수 <b>감소</b>로 많은 어려움이 있었지만 어르신 복지를 위해 올해 예산 1000억원을 증액했다... ",https://www.joongdo.co.kr/web/view.php?key=20240215010003543,https://www.joongdo.co.kr/web/view.php?key=20240215010003543
83,2024-02-14 15:51:00,"소멸위험도시 태백…지난해 출생아, 도내 <b>감소</b>율 최고",이처럼 태백시는 2023년의 경우 월 평균 출생자는 7.7명에 불과했지만 사망자는 월 평균 34.6명에 달하면서 <b>일자리</b> 창출 등 특단의 인구유입이 없으면 인구<b>감소</b>가 더욱 빨라질 것으로 전망된다. 사회단체장... ,https://www.pressian.com/pages/articles/2024021410583372831?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002319431?sid=102
84,2024-02-14 15:38:00,"거창군, 교육발전특구 시범지역 경남 최초 도전","인구 <b>감소</b>로 지역 간 불균형 심화와 지역 소멸 우려에 대응하는 정책으로, 지자체·교육청·대학·기업 등이 협력해 지역 인재들이 지역에서 교육받고 <b>일자리</b>를 찾아 정착하는 선순환 생태를 조성하는 게 목적이다. 거창군... ",http://news.tf.co.kr/read/national/2075719.htm,https://n.news.naver.com/mnews/article/629/0000267117?sid=102
85,2024-02-14 15:36:00,"[딜링룸 백브리핑] &quot;美 빅테크, 올해도 감원 이어갈 것&quot;","등에서 <b>일자리</b>를 줄였다. 아마존 직원들은 온메디컬과 아마존 파머시 등에서도 수백개의 <b>일자리</b>가 줄어들... 몇 년간 양조장이 기록적인 이익을 냈지만, 급여를 포함한 복리후생 관련 혜택이 <b>감소</b>하는 현실이라고... ",https://news.einfomax.co.kr/news/articleView.html?idxno=4298478,https://news.einfomax.co.kr/news/articleView.html?idxno=4298478
86,2024-02-14 15:35:00,"“제주올레 완주자 97.2%, 정신 건강 좋아져”","◆30대 이하 ‘우울감과 스트레스 <b>감소</b> 경험률’ 높아 2020년 OECD(경제협력개발기구) 통계에 따르면... 수입도 적고 마땅한 <b>일자리</b> 찾기도 힘들며, 미래에 대한 불안으로 다양한 스트레스에 시달리는 연령대이다.... ",http://www.segye.com/newsView/20240214512510?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003904200?sid=102
87,2024-02-14 15:31:00,"실업급여 신규 신청 ‘20만명’…20대 청년층 고용보험 가입 ‘뚝’, 왜?",연말을 기점으로 공공근로 계약이 만료되는 등 정부 <b>일자리</b> 사업이 종료·갱신된 영향으로 분석된다.... 천 과장은 이어 29세 이하의 고용보험 가입자 <b>감소</b>와 관련해 “인구 <b>감소</b> 영향을 가장 크게 받는 연령층”... ,https://www.nongmin.com/article/20240214500148,https://n.news.naver.com/mnews/article/662/0000037520?sid=102
88,2024-02-14 15:26:00,"전주 출신 이정헌 전 JTBC 뉴스앵커, 서울 광진갑 민주당 예비후보 출사표","이정헌 예비후보가 밝힌 5대 공약 기조는 ▲좋은 <b>일자리</b>, 활력 넘치는 광진 ▲우리의 미래, 아이 키우기... 광진의 출생인구가 2017년 2347명에서 2022년 1278명으로 급격히 <b>감소</b>하고 있다”며 “난임지원부터 출산준비... ",http://www.kukinews.com/newsView/kuk202402140203,http://www.kukinews.com/newsView/kuk202402140203
89,2024-02-14 15:21:00,[총선 나도 뛴다] 2월 14일 경기도 현장은 지금①,"김 예비후보는 “인구<b>감소</b>는 포천·가평만의 문제가 아니라 대한민국 전체에 드리운 심각한 사안”이라며... 당시 방과후학교, 지역아동센터, 장애인·노인 돌봄, 방문간호사, 간병인, 사회적 <b>일자리</b>, 노인 <b>일자리</b>, 도서관... ",https://www.kyeonggi.com/article/20240214580040,https://n.news.naver.com/mnews/article/666/0000033616?sid=165
90,2024-02-14 15:18:00,"전남도, 어르신이 행복하고 편안한 노후 최선",- 올해 노인복지 예산 1조6천억…지난해보다 1천억 늘어 - 기초연금 인상·<b>일자리</b> 확대 등 4개분야 43개 사업... 김영록 전남도지사는 &quot;세수 <b>감소</b>로 많은 어려움이 있었지만 어르신 복지를 위해 올해 예산 1천억 원을... ,http://www.metroseoul.co.kr/article/20240214500478,http://www.metroseoul.co.kr/article/20240214500478
91,2024-02-14 15:15:00,구인모 거창군수 &quot;교육으로 인구 유입&quot;…교육특구신청서 제출,"인구 <b>감소</b>로 지역 간 불균형 심화와 지역 소멸 우려에 대응하는 정책이며, 지자체ㆍ교육청ㆍ대학ㆍ기업 등이 협력해 지역 인재들이 지역에서 교육 받고 <b>일자리</b>를 찾아 정착하는 선순환 생태를 조성하는 게 목적이다.... ",http://www.newsis.com/view/?id=NISX20240214_0002626418&cID=10812&pID=10800,https://n.news.naver.com/mnews/article/003/0012372696?sid=102
92,2024-02-14 15:14:00,"제주올레 완주자 10명 중 9명, 정신·사회·신체 '건강↑'",특히 30대 이하 응답자들에게서 '우울감과 스트레스 <b>감소</b> 경험률'이 다른 연령층에 비해 상대적으로 더 높게... 적고 <b>일자리</b> 찾기도 힘들며 미래 불안감으로 다양한 스트레스에 시달린다. 제주올레길은 마음의 부담을... ,http://www.jejusori.net/news/articleView.html?idxno=423922,http://www.jejusori.net/news/articleView.html?idxno=423922
93,2024-02-14 15:12:00,"경남 환경단체 &quot;총선 출마 후보, 기후위기 대응 공약 마련해야&quot;","이에 따라 관련 <b>일자리</b>가 40％까지 <b>감소</b>하고 발전소 인근 지역 소득 수준이 90％ 하락할 것으로 예상되지만, 에너지 전환을 위한 대책이 없다고 이 단체는 설명이다. 비상행동은 또 &quot;EU(유럽연합)가 철강 수입품의 탄소... ",https://www.yna.co.kr/view/AKR20240214112800052?input=1195m,https://n.news.naver.com/mnews/article/001/0014504883?sid=102
94,2024-02-14 15:12:00,신재생에너지 연료자원으로 떠오른 수수줄기,최근 정부가 쌀 소비 <b>감소</b>로 인한 공급 과잉에 벼 대신 다른 작물 재배를 유도하고 있는데 농림부산물... 위한 <b>일자리</b> 창출도 될 수 있다. 업계 관계자는 &quot;수수 알곡과 잎은 사료로 사용하고 줄기는 발전연료로 활용할 수... ,https://www.smarttoday.co.kr/news/articleView.html?idxno=43670,https://www.smarttoday.co.kr/news/articleView.html?idxno=43670
95,2024-02-14 14:56:00,"수영구 장예찬, 동방오거리역 신설 등 수영 3대 공약 발표","그는 &quot;역의 신설로 민락동과 광안1,2동 주민들의 교통체증 <b>감소</b>효과를 기대할 수 있다&quot;면서 &quot;또... 새로운 <b>일자리</b> 창출에도 기여할 수 있다&quot;고 밝혔다. 장 예비후보의 교육 공약으로는 수영고등학교 설립을 내놨다. 그는... ",http://www.newsprime.co.kr/news/article.html?no=628152,http://www.newsprime.co.kr/news/article.html?no=628152
96,2024-02-14 14:56:00,&quot;익산으로 이사 갈래요&quot; 명품 교육도시 조성 박차,"인구 <b>감소</b> 문제에 대응하기 위해 마련됐다. 학생 수가 60명 이하인 농어촌 초등·중학교가 사업 대상이다.... 대학은 지역 특화 분야의 인재 양성을 담당하고, 익산시는 양질의 관련 <b>일자리</b>와 정주 여건을 제공해 교육-취업... ",http://www.shinailbo.co.kr/news/articleView.html?idxno=1828703,http://www.shinailbo.co.kr/news/articleView.html?idxno=1828703
97,2024-02-14 14:50:00,"거창군, 교육발전특구 시범지역 1유형 경남도 내 최초 도전","인구 <b>감소</b>로 지역 간 불균형 심화와 지역 소멸 우려에 대응하는 정책이며, 지자체ㆍ교육청ㆍ대학ㆍ기업 등이 협력해 지역 인재들이 지역에서 교육받고 <b>일자리</b>를... ",http://www.breaknews.com/1015680,http://www.breaknews.com/1015680
98,2024-02-14 14:36:00,"영암군, ‘영암 인구 희망 8대 프로젝트’ 추진","인구 <b>감소</b>, 지역 소멸로 이어지는 악순환의 고리를 끊기 위해 팔을 걷어붙였다. 영암군(군수 우승희)이... 구체적으로 영암군은 주민의 정주 여건을 개선하고, 지역 연계형 <b>일자리</b>를 창출해 정주인구 6만 명을 회복하고... ",https://www.sportsseoul.com/news/read/1398951?ref=naver,https://n.news.naver.com/mnews/article/468/0001030319?sid=102
99,2024-02-14 14:33:00,&quot;직업? 필요 없어요&quot;…알바만 하는 '프리터족',양질의 <b>일자리</b>가 <b>감소</b>하자 취업에 매달리기보다는 아르바이트를 전전하며 ‘소확행’을 실현한다는 것입니다. 전문가들은 '평생 직장'이라는 의미가 퇴색되며 젊은 층의 인식도 변화한 것으로 보고 있습니다.,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=5002864,https://n.news.naver.com/mnews/article/057/0001799205?sid=102
100,2024-02-14 14:32:00,"장예찬, 동방오거리 신설 등 ‘수영 1등 도시 도약’ 3대 공약 발표","교통체증 <b>감소</b> 효과도 기대할 수 있다”고 했다. 또한 새롭게 지어지는 동방오거리역은 민락골목시장과는... 새로운 <b>일자리</b> 창출을 추진하고, 지하 3층 총 600대 규모의 지하주차장으로 민락동 일대의 주차난 해소에도... ",https://www.busan.com/view/busan/view.php?code=2024021414295415688,https://n.news.naver.com/mnews/article/082/0001255536?sid=100
